Check-in date,Check-out date,Room description,Room capacity,Meals,Price,Number available,felix-id,package-id,room-id,name-param,Scrape date
2024-08-11,2024-08-12,Studio,4,Overnight half board,296.50€,1,918,1024,,918-1-1024,2024-06-24
2024-08-13,2024-08-14,Apartement,4,Overnight stay without breakfast,255.00€,2,603,1026,,603-1-1026,2024-06-24
2024-08-13,2024-08-14,Apartement,4,Overnight breakfast,273.00€,2,603,1023,,603-1-1023,2024-06-24
2024-08-13,2024-08-14,Apartement,4,Kultur & Natur in Bregenz,289.00€,2,603,1432,,603-1-1432,2024-06-24
2024-08-13,2024-08-14,Apartement,4,Overnight half board,296.50€,2,603,1024,,603-1-1024,2024-06-24
2024-08-18,2024-08-19,Single room,1,Overnight stay without breakfast,159.50€,4,101,1026,,101-1-1026,2024-06-24
2024-08-18,2024-08-19,Single room,1,Non refundable Bed & Breakfast,169.80€,4,101,1141,,101-1-1141,2024-06-24
2024-08-18,2024-08-19,Single room,1,Overnight breakfast,177.50€,4,101,1023,,101-1-1023,2024-06-24
2024-08-18,2024-08-19,Single room,1,Kultur & Natur in Bregenz,193.50€,4,101,1432,,101-1-1432,2024-06-24
2024-08-18,2024-08-19,Single room,1,Overnight half board,201.00€,4,101,1024,,101-1-1024,2024-06-24
2024-08-18,2024-08-19,Double room,2,Overnight stay without breakfast,188.40€,4,201,1026,,201-1-1026,2024-06-24
2024-08-18,2024-08-19,Double room,2,Non refundable Bed & Breakfast,198.00€,4,201,1141,,201-1-1141,2024-06-24
2024-08-18,2024-08-19,Double room,2,Overnight breakfast,206.40€,4,201,1023,,201-1-1023,2024-06-24
2024-08-18,2024-08-19,Double room,2,Kultur & Natur in Bregenz,222.40€,4,201,1432,,201-1-1432,2024-06-24
2024-08-18,2024-08-19,Double room,2,Overnight half board,229.90€,4,201,1024,,201-1-1024,2024-06-24
2024-08-18,2024-08-19,Double room superior,2,Overnight stay without breakfast,202.40€,4,203,1026,,203-1-1026,2024-06-24
2024-08-18,2024-08-19,Double room superior,2,Overnight breakfast,220.40€,4,203,1023,,203-1-1023,2024-06-24
2024-08-18,2024-08-19,Double room superior,2,Kultur & Natur in Bregenz,236.40€,4,203,1432,,203-1-1432,2024-06-24
2024-08-18,2024-08-19,Double room superior,2,Overnight half board,243.90€,4,203,1024,,203-1-1024,2024-06-24
2024-08-18,2024-08-19,Family & Friends plus room,3,Overnight stay without breakfast,211.00€,4,302,1026,,302-1-1026,2024-06-24
2024-08-18,2024-08-19,Family & Friends plus room,3,Overnight breakfast,229.00€,4,302,1023,,302-1-1023,2024-06-24
2024-08-18,2024-08-19,Family & Friends plus room,3,Kultur & Natur in Bregenz,245.00€,4,302,1432,,302-1-1432,2024-06-24
2024-08-18,2024-08-19,Family & Friends plus room,3,Overnight half board,252.50€,4,302,1024,,302-1-1024,2024-06-24
2024-08-18,2024-08-19,Family & Friends plus room,4,Overnight stay without breakfast,218.00€,4,402,1026,,402-1-1026,2024-06-24
2024-08-18,2024-08-19,Family & Friends plus room,4,Overnight breakfast,236.00€,4,402,1023,,402-1-1023,2024-06-24
2024-08-18,2024-08-19,Family & Friends plus room,4,Kultur & Natur in Bregenz,252.00€,4,402,1432,,402-1-1432,2024-06-24
2024-08-18,2024-08-19,Family & Friends plus room,4,Overnight half board,259.50€,4,402,1024,,402-1-1024,2024-06-24
2024-08-18,2024-08-19,Double room deluxe,2,Overnight stay without breakfast,219.60€,4,205,1026,,205-1-1026,2024-06-24
2024-08-18,2024-08-19,Double room deluxe,2,Overnight breakfast,237.60€,4,205,1023,,205-1-1023,2024-06-24
2024-08-18,2024-08-19,Double room deluxe,2,Kultur & Natur in Bregenz,253.60€,4,205,1432,,205-1-1432,2024-06-24
2024-08-18,2024-08-19,Double room deluxe,2,Overnight half board,261.10€,4,205,1024,,205-1-1024,2024-06-24
2024-08-18,2024-08-19,Family & Friends room,3,Overnight stay without breakfast,220.00€,4,301,1026,,301-1-1026,2024-06-24
2024-08-18,2024-08-19,Family & Friends room,3,Overnight breakfast,238.00€,4,301,1023,,301-1-1023,2024-06-24
2024-08-18,2024-08-19,Family & Friends room,3,Kultur & Natur in Bregenz,254.00€,4,301,1432,,301-1-1432,2024-06-24
2024-08-18,2024-08-19,Family & Friends room,3,Overnight half board,261.50€,4,301,1024,,301-1-1024,2024-06-24
2024-08-18,2024-08-19,Apartement,4,Overnight stay without breakfast,255.00€,1,603,1026,,603-1-1026,2024-06-24
2024-08-18,2024-08-19,Apartement,4,Overnight breakfast,273.00€,1,603,1023,,603-1-1023,2024-06-24
2024-08-18,2024-08-19,Apartement,4,Kultur & Natur in Bregenz,289.00€,1,603,1432,,603-1-1432,2024-06-24
2024-08-18,2024-08-19,Apartement,4,Overnight half board,296.50€,1,603,1024,,603-1-1024,2024-06-24
2024-08-18,2024-08-19,Studio,4,Overnight stay without breakfast,255.00€,1,918,1026,,918-1-1026,2024-06-24
2024-08-18,2024-08-19,Studio,4,Overnight breakfast,273.00€,1,918,1023,,918-1-1023,2024-06-24
2024-08-18,2024-08-19,Studio,4,Kultur & Natur in Bregenz,289.00€,1,918,1432,,918-1-1432,2024-06-24
2024-08-18,2024-08-19,Studio,4,Overnight half board,296.50€,1,918,1024,,918-1-1024,2024-06-24
