Check-in date,Check-out date,Room description,Room capacity,Meals,Price,Number available,felix-id,package-id,room-id,name-param,Scrape date
2024-07-23,2024-07-24,Apartement,4,Overnight stay without breakfast,264.00€,1,603,1026,,603-1-1026,2024-03-04
2024-07-23,2024-07-24,Apartement,4,Overnight breakfast,276.00€,1,603,1023,,603-1-1023,2024-03-04
2024-07-23,2024-07-24,Apartement,4,Kultur & Natur in Bregenz,292.00€,1,603,1432,,603-1-1432,2024-03-04
2024-07-23,2024-07-24,Apartement,4,Overnight half board,295.90€,1,603,1024,,603-1-1024,2024-03-04
2024-07-23,2024-07-24,Studio,4,Overnight stay without breakfast,264.00€,1,918,1026,,918-1-1026,2024-03-04
2024-07-23,2024-07-24,Studio,4,Overnight breakfast,276.00€,1,918,1023,,918-1-1023,2024-03-04
2024-07-23,2024-07-24,Studio,4,Kultur & Natur in Bregenz,292.00€,1,918,1432,,918-1-1432,2024-03-04
2024-07-23,2024-07-24,Studio,4,Overnight half board,295.90€,1,918,1024,,918-1-1024,2024-03-04
2024-07-30,2024-07-31,Family & Friends plus room,4,Overnight stay without breakfast,255.00€,4,402,1026,,402-1-1026,2024-03-04
2024-07-30,2024-07-31,Family & Friends plus room,4,Overnight breakfast,267.00€,4,402,1023,,402-1-1023,2024-03-04
2024-07-30,2024-07-31,Family & Friends plus room,4,Kultur & Natur in Bregenz,283.00€,4,402,1432,,402-1-1432,2024-03-04
2024-07-30,2024-07-31,Family & Friends plus room,4,Overnight half board,286.90€,4,402,1024,,402-1-1024,2024-03-04
2024-07-30,2024-07-31,Family & Friends plus room,3,Overnight stay without breakfast,263.00€,4,302,1026,,302-1-1026,2024-03-04
2024-07-30,2024-07-31,Family & Friends plus room,3,Overnight breakfast,275.00€,4,302,1023,,302-1-1023,2024-03-04
2024-07-30,2024-07-31,Family & Friends plus room,3,Kultur & Natur in Bregenz,291.00€,4,302,1432,,302-1-1432,2024-03-04
2024-07-30,2024-07-31,Family & Friends plus room,3,Overnight half board,294.90€,4,302,1024,,302-1-1024,2024-03-04
2024-07-30,2024-07-31,Apartement,4,Overnight stay without breakfast,264.00€,1,603,1026,,603-1-1026,2024-03-04
2024-07-30,2024-07-31,Apartement,4,Overnight breakfast,276.00€,1,603,1023,,603-1-1023,2024-03-04
2024-07-30,2024-07-31,Apartement,4,Kultur & Natur in Bregenz,292.00€,1,603,1432,,603-1-1432,2024-03-04
2024-07-30,2024-07-31,Apartement,4,Overnight half board,295.90€,1,603,1024,,603-1-1024,2024-03-04
2024-07-31,2024-08-01,Single room,1,Overnight stay without breakfast,180.00€,1,101,1026,,101-1-1026,2024-03-04
2024-07-31,2024-08-01,Single room,1,Overnight breakfast,192.00€,1,101,1023,,101-1-1023,2024-03-04
2024-07-31,2024-08-01,Single room,1,Non refundable Bed & Breakfast,192.00€,1,101,1141,,101-1-1141,2024-03-04
2024-07-31,2024-08-01,Single room,1,Kultur & Natur in Bregenz,208.00€,1,101,1432,,101-1-1432,2024-03-04
2024-07-31,2024-08-01,Single room,1,Overnight half board,211.90€,1,101,1024,,101-1-1024,2024-03-04
2024-07-31,2024-08-01,Double room,2,Overnight stay without breakfast,200.00€,1,201,1026,,201-1-1026,2024-03-04
2024-07-31,2024-08-01,Double room,2,Non refundable Bed & Breakfast,205.00€,1,201,1141,,201-1-1141,2024-03-04
2024-07-31,2024-08-01,Double room,2,Overnight breakfast,212.00€,1,201,1023,,201-1-1023,2024-03-04
2024-07-31,2024-08-01,Double room,2,Kultur & Natur in Bregenz,228.00€,1,201,1432,,201-1-1432,2024-03-04
2024-07-31,2024-08-01,Double room,2,Overnight half board,231.90€,1,201,1024,,201-1-1024,2024-03-04
2024-08-01,2024-08-02,Family & Friends plus room,4,Overnight stay without breakfast,255.00€,4,402,1026,,402-1-1026,2024-03-04
2024-08-01,2024-08-02,Family & Friends plus room,4,Overnight breakfast,267.00€,4,402,1023,,402-1-1023,2024-03-04
2024-08-01,2024-08-02,Family & Friends plus room,4,Kultur & Natur in Bregenz,283.00€,4,402,1432,,402-1-1432,2024-03-04
2024-08-01,2024-08-02,Family & Friends plus room,4,Overnight half board,286.90€,4,402,1024,,402-1-1024,2024-03-04
2024-08-01,2024-08-02,Family & Friends room,3,Overnight stay without breakfast,258.00€,1,301,1026,,301-1-1026,2024-03-04
2024-08-01,2024-08-02,Family & Friends room,3,Overnight breakfast,270.00€,1,301,1023,,301-1-1023,2024-03-04
2024-08-01,2024-08-02,Family & Friends room,3,Kultur & Natur in Bregenz,286.00€,1,301,1432,,301-1-1432,2024-03-04
2024-08-01,2024-08-02,Family & Friends room,3,Overnight half board,289.90€,1,301,1024,,301-1-1024,2024-03-04
2024-08-01,2024-08-02,Apartement,4,Overnight stay without breakfast,264.00€,1,603,1026,,603-1-1026,2024-03-04
2024-08-01,2024-08-02,Apartement,4,Overnight breakfast,276.00€,1,603,1023,,603-1-1023,2024-03-04
2024-08-01,2024-08-02,Apartement,4,Kultur & Natur in Bregenz,292.00€,1,603,1432,,603-1-1432,2024-03-04
2024-08-01,2024-08-02,Apartement,4,Overnight half board,295.90€,1,603,1024,,603-1-1024,2024-03-04
2024-08-06,2024-08-07,Single room,1,Overnight stay without breakfast,180.00€,1,101,1026,,101-1-1026,2024-03-04
2024-08-06,2024-08-07,Single room,1,Overnight breakfast,192.00€,1,101,1023,,101-1-1023,2024-03-04
2024-08-06,2024-08-07,Single room,1,Non refundable Bed & Breakfast,192.00€,1,101,1141,,101-1-1141,2024-03-04
2024-08-06,2024-08-07,Single room,1,Kultur & Natur in Bregenz,208.00€,1,101,1432,,101-1-1432,2024-03-04
2024-08-06,2024-08-07,Single room,1,Overnight half board,211.90€,1,101,1024,,101-1-1024,2024-03-04
2024-08-06,2024-08-07,Family & Friends room,3,Overnight stay without breakfast,258.00€,1,301,1026,,301-1-1026,2024-03-04
2024-08-06,2024-08-07,Family & Friends room,3,Overnight breakfast,270.00€,1,301,1023,,301-1-1023,2024-03-04
2024-08-06,2024-08-07,Family & Friends room,3,Kultur & Natur in Bregenz,286.00€,1,301,1432,,301-1-1432,2024-03-04
2024-08-06,2024-08-07,Family & Friends room,3,Overnight half board,289.90€,1,301,1024,,301-1-1024,2024-03-04
2024-08-06,2024-08-07,Family & Friends plus room,3,Overnight stay without breakfast,263.00€,4,302,1026,,302-1-1026,2024-03-04
2024-08-06,2024-08-07,Family & Friends plus room,3,Overnight breakfast,275.00€,4,302,1023,,302-1-1023,2024-03-04
