Check-in date,Check-out date,Room description,Room capacity,Meals,Price,Number available,felix-id,package-id,room-id,name-param,Scrape date
2024-08-01,2024-08-02,Single room,1,Overnight breakfast,199.30€,1,101,1023,,101-1-1023,2024-07-22
2024-08-01,2024-08-02,Single room,1,Kultur & Natur in Bregenz,215.30€,1,101,1432,,101-1-1432,2024-07-22
2024-08-01,2024-08-02,Single room,1,Overnight half board,222.80€,1,101,1024,,101-1-1024,2024-07-22
2024-08-04,2024-08-05,Single room,1,Overnight stay without breakfast,162.50€,1,101,1026,,101-1-1026,2024-07-22
2024-08-04,2024-08-05,Single room,1,Non refundable Bed & Breakfast,171.80€,1,101,1141,,101-1-1141,2024-07-22
2024-08-04,2024-08-05,Single room,1,Overnight breakfast,180.50€,1,101,1023,,101-1-1023,2024-07-22
2024-08-04,2024-08-05,Single room,1,Kultur & Natur in Bregenz,196.50€,1,101,1432,,101-1-1432,2024-07-22
2024-08-04,2024-08-05,Single room,1,Overnight half board,204.00€,1,101,1024,,101-1-1024,2024-07-22
2024-08-04,2024-08-05,Double room,2,Overnight stay without breakfast,170.40€,4,201,1026,,201-1-1026,2024-07-22
2024-08-04,2024-08-05,Double room,2,Non refundable Bed & Breakfast,180.00€,4,201,1141,,201-1-1141,2024-07-22
2024-08-04,2024-08-05,Double room,2,Overnight breakfast,188.40€,4,201,1023,,201-1-1023,2024-07-22
2024-08-04,2024-08-05,Double room,2,Kultur & Natur in Bregenz,204.40€,4,201,1432,,201-1-1432,2024-07-22
2024-08-04,2024-08-05,Double room,2,Overnight half board,211.90€,4,201,1024,,201-1-1024,2024-07-22
2024-08-04,2024-08-05,Double room deluxe,2,Overnight stay without breakfast,211.20€,4,205,1026,,205-1-1026,2024-07-22
2024-08-04,2024-08-05,Double room deluxe,2,Overnight breakfast,229.20€,4,205,1023,,205-1-1023,2024-07-22
2024-08-04,2024-08-05,Double room deluxe,2,Kultur & Natur in Bregenz,245.20€,4,205,1432,,205-1-1432,2024-07-22
2024-08-04,2024-08-05,Double room deluxe,2,Overnight half board,252.70€,4,205,1024,,205-1-1024,2024-07-22
2024-08-04,2024-08-05,Family & Friends plus room,3,Overnight stay without breakfast,215.60€,4,302,1026,,302-1-1026,2024-07-22
2024-08-04,2024-08-05,Family & Friends plus room,3,Overnight breakfast,233.60€,4,302,1023,,302-1-1023,2024-07-22
2024-08-04,2024-08-05,Family & Friends plus room,3,Kultur & Natur in Bregenz,249.60€,4,302,1432,,302-1-1432,2024-07-22
2024-08-04,2024-08-05,Family & Friends plus room,3,Overnight half board,257.10€,4,302,1024,,302-1-1024,2024-07-22
2024-08-04,2024-08-05,Family & Friends room,3,Overnight stay without breakfast,231.30€,1,301,1026,,301-1-1026,2024-07-22
2024-08-04,2024-08-05,Family & Friends room,3,Overnight breakfast,249.30€,1,301,1023,,301-1-1023,2024-07-22
2024-08-04,2024-08-05,Family & Friends room,3,Kultur & Natur in Bregenz,265.30€,1,301,1432,,301-1-1432,2024-07-22
2024-08-04,2024-08-05,Family & Friends room,3,Overnight half board,272.80€,1,301,1024,,301-1-1024,2024-07-22
2024-08-09,2024-08-10,Double room deluxe,2,Overnight stay without breakfast,238.80€,1,205,1026,,205-1-1026,2024-07-22
2024-08-09,2024-08-10,Double room deluxe,2,Overnight breakfast,256.80€,1,205,1023,,205-1-1023,2024-07-22
2024-08-09,2024-08-10,Double room deluxe,2,Kultur & Natur in Bregenz,272.80€,1,205,1432,,205-1-1432,2024-07-22
2024-08-09,2024-08-10,Double room deluxe,2,Overnight half board,280.30€,1,205,1024,,205-1-1024,2024-07-22
2024-08-11,2024-08-12,Single room,1,Overnight stay without breakfast,156.00€,2,101,1026,,101-1-1026,2024-07-22
2024-08-11,2024-08-12,Single room,1,Non refundable Bed & Breakfast,165.60€,2,101,1141,,101-1-1141,2024-07-22
2024-08-11,2024-08-12,Single room,1,Overnight breakfast,174.00€,2,101,1023,,101-1-1023,2024-07-22
2024-08-11,2024-08-12,Single room,1,Kultur & Natur in Bregenz,190.00€,2,101,1432,,101-1-1432,2024-07-22
2024-08-11,2024-08-12,Single room,1,Overnight half board,197.50€,2,101,1024,,101-1-1024,2024-07-22
2024-08-11,2024-08-12,Double room deluxe,2,Overnight stay without breakfast,211.20€,3,205,1026,,205-1-1026,2024-07-22
2024-08-11,2024-08-12,Double room deluxe,2,Overnight breakfast,229.20€,3,205,1023,,205-1-1023,2024-07-22
2024-08-11,2024-08-12,Double room deluxe,2,Kultur & Natur in Bregenz,245.20€,3,205,1432,,205-1-1432,2024-07-22
2024-08-11,2024-08-12,Double room deluxe,2,Overnight half board,252.70€,3,205,1024,,205-1-1024,2024-07-22
2024-08-11,2024-08-12,Double room superior,2,Overnight stay without breakfast,213.80€,1,203,1026,,203-1-1026,2024-07-22
2024-08-11,2024-08-12,Double room superior,2,Overnight breakfast,231.80€,1,203,1023,,203-1-1023,2024-07-22
2024-08-11,2024-08-12,Double room superior,2,Kultur & Natur in Bregenz,247.80€,1,203,1432,,203-1-1432,2024-07-22
2024-08-11,2024-08-12,Double room superior,2,Overnight half board,255.30€,1,203,1024,,203-1-1024,2024-07-22
2024-08-11,2024-08-12,Family & Friends plus room,3,Overnight stay without breakfast,215.60€,4,302,1026,,302-1-1026,2024-07-22
2024-08-11,2024-08-12,Family & Friends plus room,3,Overnight breakfast,233.60€,4,302,1023,,302-1-1023,2024-07-22
2024-08-11,2024-08-12,Family & Friends plus room,3,Kultur & Natur in Bregenz,249.60€,4,302,1432,,302-1-1432,2024-07-22
2024-08-11,2024-08-12,Family & Friends plus room,3,Overnight half board,257.10€,4,302,1024,,302-1-1024,2024-07-22
2024-08-11,2024-08-12,Family & Friends room,3,Overnight stay without breakfast,222.00€,2,301,1026,,301-1-1026,2024-07-22
2024-08-11,2024-08-12,Family & Friends room,3,Overnight breakfast,240.00€,2,301,1023,,301-1-1023,2024-07-22
2024-08-11,2024-08-12,Family & Friends room,3,Kultur & Natur in Bregenz,256.00€,2,301,1432,,301-1-1432,2024-07-22
2024-08-11,2024-08-12,Family & Friends room,3,Overnight half board,263.50€,2,301,1024,,301-1-1024,2024-07-22
2024-08-11,2024-08-12,Family & Friends plus room,4,Overnight stay without breakfast,233.40€,3,402,1026,,402-1-1026,2024-07-22
2024-08-11,2024-08-12,Family & Friends plus room,4,Overnight breakfast,251.40€,3,402,1023,,402-1-1023,2024-07-22
2024-08-11,2024-08-12,Family & Friends plus room,4,Kultur & Natur in Bregenz,267.40€,3,402,1432,,402-1-1432,2024-07-22
2024-08-11,2024-08-12,Family & Friends plus room,4,Overnight half board,274.90€,3,402,1024,,402-1-1024,2024-07-22
2024-08-11,2024-08-12,Studio,4,Overnight stay without breakfast,240.00€,1,918,1026,,918-1-1026,2024-07-22
2024-08-11,2024-08-12,Studio,4,Overnight breakfast,258.00€,1,918,1023,,918-1-1023,2024-07-22
2024-08-11,2024-08-12,Studio,4,Kultur & Natur in Bregenz,274.00€,1,918,1432,,918-1-1432,2024-07-22
2024-08-11,2024-08-12,Studio,4,Overnight half board,281.50€,1,918,1024,,918-1-1024,2024-07-22
2024-08-18,2024-08-19,Single room,1,Overnight stay without breakfast,128.80€,4,101,1026,,101-1-1026,2024-07-22
2024-08-18,2024-08-19,Single room,1,Non refundable Bed & Breakfast,138.70€,4,101,1141,,101-1-1141,2024-07-22
2024-08-18,2024-08-19,Single room,1,Overnight breakfast,146.80€,4,101,1023,,101-1-1023,2024-07-22
2024-08-18,2024-08-19,Single room,1,Kultur & Natur in Bregenz,162.80€,4,101,1432,,101-1-1432,2024-07-22
2024-08-18,2024-08-19,Single room,1,Overnight half board,170.30€,4,101,1024,,101-1-1024,2024-07-22
2024-08-18,2024-08-19,Double room superior,2,Overnight stay without breakfast,181.20€,4,203,1026,,203-1-1026,2024-07-22
2024-08-18,2024-08-19,Double room superior,2,Overnight breakfast,199.20€,4,203,1023,,203-1-1023,2024-07-22
2024-08-18,2024-08-19,Double room superior,2,Kultur & Natur in Bregenz,215.20€,4,203,1432,,203-1-1432,2024-07-22
2024-08-18,2024-08-19,Double room superior,2,Overnight half board,222.70€,4,203,1024,,203-1-1024,2024-07-22
2024-08-18,2024-08-19,Double room deluxe,2,Overnight stay without breakfast,183.60€,4,205,1026,,205-1-1026,2024-07-22
2024-08-18,2024-08-19,Double room deluxe,2,Overnight breakfast,201.60€,4,205,1023,,205-1-1023,2024-07-22
2024-08-18,2024-08-19,Double room deluxe,2,Kultur & Natur in Bregenz,217.60€,4,205,1432,,205-1-1432,2024-07-22
2024-08-18,2024-08-19,Double room deluxe,2,Overnight half board,225.10€,4,205,1024,,205-1-1024,2024-07-22
2024-08-18,2024-08-19,Family & Friends plus room,3,Overnight stay without breakfast,189.20€,4,302,1026,,302-1-1026,2024-07-22
2024-08-18,2024-08-19,Family & Friends plus room,3,Overnight breakfast,207.20€,4,302,1023,,302-1-1023,2024-07-22
2024-08-18,2024-08-19,Family & Friends plus room,3,Kultur & Natur in Bregenz,223.20€,4,302,1432,,302-1-1432,2024-07-22
2024-08-18,2024-08-19,Family & Friends plus room,3,Overnight half board,230.70€,4,302,1024,,302-1-1024,2024-07-22
2024-08-18,2024-08-19,Family & Friends room,3,Overnight stay without breakfast,193.20€,3,301,1026,,301-1-1026,2024-07-22
2024-08-18,2024-08-19,Family & Friends room,3,Overnight breakfast,211.20€,3,301,1023,,301-1-1023,2024-07-22
2024-08-18,2024-08-19,Family & Friends room,3,Kultur & Natur in Bregenz,227.20€,3,301,1432,,301-1-1432,2024-07-22
2024-08-18,2024-08-19,Family & Friends room,3,Overnight half board,234.70€,3,301,1024,,301-1-1024,2024-07-22
2024-08-18,2024-08-19,Family & Friends plus room,4,Overnight stay without breakfast,195.80€,4,402,1026,,402-1-1026,2024-07-22
2024-08-18,2024-08-19,Family & Friends plus room,4,Overnight breakfast,213.80€,4,402,1023,,402-1-1023,2024-07-22
2024-08-18,2024-08-19,Family & Friends plus room,4,Kultur & Natur in Bregenz,229.80€,4,402,1432,,402-1-1432,2024-07-22
2024-08-18,2024-08-19,Family & Friends plus room,4,Overnight half board,237.30€,4,402,1024,,402-1-1024,2024-07-22
2024-08-18,2024-08-19,Apartement,4,Overnight stay without breakfast,217.00€,1,603,1026,,603-1-1026,2024-07-22
2024-08-18,2024-08-19,Apartement,4,Overnight breakfast,235.00€,1,603,1023,,603-1-1023,2024-07-22
2024-08-18,2024-08-19,Apartement,4,Kultur & Natur in Bregenz,251.00€,1,603,1432,,603-1-1432,2024-07-22
2024-08-18,2024-08-19,Apartement,4,Overnight half board,258.50€,1,603,1024,,603-1-1024,2024-07-22
2024-08-18,2024-08-19,Studio,4,Overnight stay without breakfast,217.00€,1,918,1026,,918-1-1026,2024-07-22
2024-08-18,2024-08-19,Studio,4,Overnight breakfast,235.00€,1,918,1023,,918-1-1023,2024-07-22
2024-08-18,2024-08-19,Studio,4,Kultur & Natur in Bregenz,251.00€,1,918,1432,,918-1-1432,2024-07-22
2024-08-18,2024-08-19,Studio,4,Overnight half board,258.50€,1,918,1024,,918-1-1024,2024-07-22
